This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
This is a faulty agent
{'n_agents': 5, 'agent_label': ['Cooperative', 'Cooperative', 'Cooperative', 'Cooperative', 'Faulty'], 'n_actions': 5, 'n_states': 2, 'n_episodes': 10000, 'max_ep_len': 20, 'slow_lr': 0.002, 'fast_lr': 0.01, 'gamma': 0.9, 'H': 1, 'eps': 0.05, 'n_ep_fixed': 100, 'n_epochs': 20, 'in_nodes': [[0, 1, 2, 3], [1, 2, 3, 4], [2, 3, 4, 0], [3, 4, 0, 1], [4, 0, 1, 2]], 'randomize_state': True, 'scaling': True, 'resilient_method': 'projection-based', 'summary_dir': './simulation_results/', 'random_seed': 50, 'desired_state': array([[0, 0],
       [3, 5],
       [1, 4],
       [5, 5],
       [5, 2]]), 'initial_state': array([[2, 4],
       [3, 4],
       [3, 2],
       [2, 4],
       [3, 1]])}
| Episode: 0 | Est. returns: 0.5298295021057129 | Returns: [-4.23814184 -5.4446842  -5.25420155 -5.43655112 -2.89117187] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 87 | Est. returns: 0.837409257888794 | Returns: [-1.50822279 -4.65144105 -2.2828245  -0.53436185 -6.18303821] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 88 | Est. returns: 1.4688574075698853 | Returns: [-2.73148992 -5.33177914 -6.56359769 -1.58998716 -3.63472583] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 89 | Est. returns: 1.5691474676132202 | Returns: [-1.80794012 -4.33756376 -2.81311699 -1.90796076 -1.77562598] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 90 | Est. returns: 0.9118161797523499 | Returns: [-5.31157683 -3.42126117 -4.87226962 -7.82294977 -2.25237432] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 91 | Est. returns: 1.0076534748077393 | Returns: [-3.81296458 -2.1181766  -3.82236625 -7.12865368 -2.73773032] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 92 | Est. returns: 1.4134132862091064 | Returns: [-7.16302473 -0.65896232 -2.08790069 -6.66019147 -3.31097108] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 93 | Est. returns: 1.5191348791122437 | Returns: [-5.4981796  -4.98053728 -2.35189758 -1.7175807  -1.47529181] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 94 | Est. returns: 1.2395622730255127 | Returns: [-2.77719858 -1.74140737 -5.97844723 -6.27185853 -4.87594938] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 95 | Est. returns: 0.45118945837020874 | Returns: [-5.91197505 -2.62004708 -5.08902542 -6.65270761 -3.96071272] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 96 | Est. returns: 1.0330126285552979 | Returns: [-0.97492087 -3.91429917 -4.46776082 -5.13899434 -5.4459742 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 97 | Est. returns: 0.35368943214416504 | Returns: [-5.22327011 -2.68003298 -2.1931372  -4.00597485 -3.69239871] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 98 | Est. returns: 0.2633829116821289 | Returns: [-7.27231637 -4.04971454 -2.85959795 -1.75770117 -4.79000816] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 99 | Est. returns: 0.9888204336166382 | Returns: [-2.62733526 -6.30519126 -2.21477221 -3.59324413 -5.02105432] | Average critic loss: [0.38266009 0.31137049 0.25643837 0.32132608 0.        ] | Average TR loss: [0.15659738 0.17319269 0.17726174 0.17268552 0.        ] | Average actor loss: [-0.69794559 -0.66260755 -0.67415679 -0.66833782 -0.79358393] | Target reached: False 
| Episode: 100 | Est. returns: 0.25828055292367935 | Returns: [-2.37175885 -2.5561782  -1.92707586 -1.44710762 -3.76548584] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 101 | Est. returns: 0.7147525250911713 | Returns: [-3.50535969 -5.64507157 -4.02226914 -6.27796371 -1.32439505] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 102 | Est. returns: 1.1144279539585114 | Returns: [-3.86540656 -1.96081476 -1.20212429 -5.3096631  -4.51348063] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 103 | Est. returns: 0.4926685094833374 | Returns: [-4.18054813 -5.14945123 -2.83804163 -4.63804734 -1.20299877] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 104 | Est. returns: 0.04031926020979881 | Returns: [-4.42417783 -3.12688742 -1.71697588 -6.60281549 -3.66860868] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 105 | Est. returns: 0.00986225320957601 | Returns: [-5.4887992  -5.17096454 -3.2913223  -3.7973007  -3.46509774] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 106 | Est. returns: -0.031128655187785625 | Returns: [-6.71477745 -3.88421793 -3.5922531  -4.69764559 -2.44001174] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 107 | Est. returns: 0.26864194869995117 | Returns: [-4.90541429 -3.85436023 -2.62887526 -2.48229762 -5.64392103] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 108 | Est. returns: 0.1652410626411438 | Returns: [-6.3768881  -6.0715599  -4.2346395  -4.61902481 -0.7004714 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 109 | Est. returns: 0.5570161640644073 | Returns: [-5.44224605 -4.83753884 -2.8783332  -6.91635918 -2.74855595] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 110 | Est. returns: 0.3019780218601227 | Returns: [-7.38076849 -4.03496899 -4.02581801 -3.36780501 -3.16047146] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 111 | Est. returns: 0.6804572939872742 | Returns: [-2.8148956  -0.99991875 -2.878778   -5.50311065 -2.61902698] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 112 | Est. returns: 0.632565975189209 | Returns: [-3.52628959 -5.21857612 -1.24203036 -2.44088366 -1.79418219] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 113 | Est. returns: 0.5817312598228455 | Returns: [-3.5047955  -2.49390558 -3.51685124 -2.89471807 -6.16835761] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 114 | Est. returns: 0.9741886556148529 | Returns: [-5.03182047 -2.28079012 -4.1940116  -4.75505306 -2.68853584] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 115 | Est. returns: 0.4216005876660347 | Returns: [-2.36253201 -1.68126116 -3.55818601 -1.12187937 -3.89823836] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 116 | Est. returns: 0.3330206796526909 | Returns: [-3.02229448 -2.68256496 -3.71871507 -3.72477742 -2.01907636] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 117 | Est. returns: -0.060054412111639977 | Returns: [-6.02590317 -4.61143638 -2.48038821 -4.35983628 -3.09892645] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 118 | Est. returns: 0.8368272930383682 | Returns: [-2.43814125 -3.04096487 -5.41454164 -3.44448862 -4.4551406 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 119 | Est. returns: -0.103747533634305 | Returns: [-6.59808608 -2.07469239 -4.36202255 -4.509448   -3.18983773] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 120 | Est. returns: -0.19015681743621826 | Returns: [-1.80967701 -2.31319535 -3.91597098 -4.49412434 -2.61746103] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 121 | Est. returns: 0.1791953258216381 | Returns: [-3.99103078 -3.378514   -1.70831921 -4.75580818 -2.84949169] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 122 | Est. returns: 0.4271066337823868 | Returns: [-1.91896627 -5.85649076 -3.8874376  -1.03552057 -0.88327733] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 123 | Est. returns: -0.2572254091501236 | Returns: [-5.5957876  -3.7906445  -1.74030873 -1.38301765 -3.17142675] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 124 | Est. returns: 0.3467608839273453 | Returns: [-6.47418248 -5.64118956 -4.24419394 -4.08365958 -3.15575329] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 125 | Est. returns: 1.060007631778717 | Returns: [-3.03693644 -1.90509459 -1.86640325 -3.97880018 -2.85018806] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 126 | Est. returns: 0.1545945592224598 | Returns: [-2.94520772 -5.2745151  -5.82377071 -1.10340438 -3.95320925] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 127 | Est. returns: 0.449148990213871 | Returns: [-1.97559206 -3.36522711 -3.48844028 -2.03721803 -2.3473438 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 128 | Est. returns: 0.11683586426079273 | Returns: [-8.14965341 -5.39098165 -4.91546647 -6.18484798 -2.06985614] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 129 | Est. returns: 0.6553681939840317 | Returns: [-5.64222294 -3.67716528 -1.37344781 -7.93519128 -4.50046033] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 130 | Est. returns: 0.0633940203115344 | Returns: [-5.56958267 -5.39802226 -4.93923836 -4.3440197  -1.46372704] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 131 | Est. returns: 0.38943108171224594 | Returns: [-5.84086353 -4.75519894 -6.29439332 -7.08120697 -1.36662041] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 132 | Est. returns: 0.6435932219028473 | Returns: [-3.52773247 -1.62960061 -4.33114805 -4.18609934 -3.68073681] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 133 | Est. returns: 0.815867692232132 | Returns: [-4.94790154 -5.29283275 -3.36644575 -3.02945461 -3.80576645] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 134 | Est. returns: -0.15327850729227066 | Returns: [-5.87036528 -2.60240255 -2.00849481 -4.16561525 -4.71555492] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 135 | Est. returns: -0.059189436957240105 | Returns: [-6.58113735 -2.00623591 -1.46623146 -0.36099818 -4.41350921] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 136 | Est. returns: 0.23663242906332016 | Returns: [-4.56576839 -3.91861728 -4.71893256 -1.21238508 -1.81044233] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 137 | Est. returns: -0.300904780626297 | Returns: [-3.09593729 -3.35185951 -3.50328724 -2.74560284 -5.21098641] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 138 | Est. returns: -0.06811323203146458 | Returns: [-5.13317984 -4.46702685 -5.34442024 -4.07586047 -1.65889264] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 139 | Est. returns: 0.3459501937031746 | Returns: [-5.31701966 -6.27060827 -5.13173518 -1.87463457 -3.79741019] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 140 | Est. returns: -0.1578957699239254 | Returns: [-6.4139552  -3.80302399 -1.75268472 -3.47379606 -6.61875023] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 141 | Est. returns: 0.059448663145303726 | Returns: [-6.3204226  -5.4156219  -1.52295267 -3.00435464 -3.94111251] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 142 | Est. returns: 0.12958168610930443 | Returns: [-8.1403347  -2.92334783 -2.8868682  -6.34080597 -5.52635201] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 143 | Est. returns: 0.11057352088391781 | Returns: [-2.40745207 -3.30889677 -4.3742883  -1.58428719 -2.85007147] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 144 | Est. returns: -0.1625756286084652 | Returns: [-7.28936573 -3.07925069 -1.3018526  -2.29439477 -4.47215748] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 145 | Est. returns: 0.20141048356890678 | Returns: [-1.94235523 -4.68287082 -4.2554095  -1.91960076 -2.23233187] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 146 | Est. returns: 0.08946170099079609 | Returns: [-3.97887474 -2.00626436 -1.36841637 -4.84973058 -4.22572862] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 147 | Est. returns: 0.6595297157764435 | Returns: [-4.62730788 -2.41076779 -3.67296959 -2.52226588 -4.15733438] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 148 | Est. returns: 0.8713745623826981 | Returns: [-6.89043435 -3.0829416  -5.29005146 -1.12762697 -5.62270426] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 149 | Est. returns: 0.0784758161753416 | Returns: [-3.22257385 -3.69403127 -4.05666126 -1.67647034 -5.8997856 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 150 | Est. returns: 0.04650157503783703 | Returns: [-5.83414577 -2.19934381 -3.21632697 -5.0545697  -3.17434296] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 151 | Est. returns: 0.8169241547584534 | Returns: [-2.75637742 -3.39041616 -2.43152318 -6.82901203 -4.1950634 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 152 | Est. returns: 0.3911625072360039 | Returns: [-5.59231802 -1.40780069 -3.44191517 -3.80852884 -5.29202808] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 153 | Est. returns: 0.24572178348898888 | Returns: [-3.34862365 -3.30831255 -2.51668666 -7.3993131  -1.66943886] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 154 | Est. returns: 0.4968925639986992 | Returns: [-4.84359566 -5.26394388 -5.81801026 -7.5071755  -1.69894659] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 155 | Est. returns: 0.08767682872712612 | Returns: [-8.24948583 -5.15573632 -5.50626791 -5.19645707 -1.98254285] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 156 | Est. returns: -0.2119903303682804 | Returns: [-7.48484238 -4.19333424 -3.7580453  -5.24159452 -3.83462761] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 157 | Est. returns: 0.11189700104296207 | Returns: [-7.24166813 -4.41486761 -2.68970906 -6.23483266 -2.66235988] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 158 | Est. returns: 0.345132015645504 | Returns: [-7.09380618 -2.00340775 -2.22197426 -1.43487491 -4.93438077] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 159 | Est. returns: 0.26579615473747253 | Returns: [-4.59909259 -4.59219579 -4.73216787 -4.68414484 -4.92961073] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 160 | Est. returns: 0.03607950918376446 | Returns: [-4.54269691 -4.39769919 -4.97154077 -0.97862899 -6.16025932] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 161 | Est. returns: 0.24444039165973663 | Returns: [-7.84078302 -1.3836908  -5.21873517 -5.1256564  -0.80353565] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 162 | Est. returns: 0.8838373422622681 | Returns: [-5.60554918 -5.56323591 -4.267799   -2.19374948 -4.71065364] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 163 | Est. returns: 0.5797939151525497 | Returns: [-5.68809913 -2.35929192 -4.05948316 -5.91583967 -4.52698767] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 164 | Est. returns: 0.6826809942722321 | Returns: [-4.96098368 -6.5028367  -5.23961742 -1.77765283 -4.04019028] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 165 | Est. returns: 0.7457217574119568 | Returns: [-1.63255777 -3.39825981 -3.63078103 -4.33809295 -3.2699202 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 166 | Est. returns: 0.16223588213324547 | Returns: [-3.91774517 -1.17801263 -2.95382076 -2.57047264 -3.46523266] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 167 | Est. returns: 0.2451653778553009 | Returns: [-5.56260973 -5.91304162 -3.44484196 -3.19437681 -4.39450513] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 168 | Est. returns: 1.000964269042015 | Returns: [-2.67370468 -4.93084634 -0.85108874 -5.50928397 -2.76001758] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 169 | Est. returns: 0.5774882584810257 | Returns: [-1.23068882 -3.49006917 -2.92313515 -1.77102368 -1.64192299] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 170 | Est. returns: 0.028124375268816948 | Returns: [-4.69822348 -3.68746686 -1.12352567 -5.82563437 -4.62731831] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
